date,county,state,fips,TAVG,TMAX,TMIN,PRCP,WIND,DEWP_mean,RH,station
2000-01-01,Cook County,IL,17031,5.6,8.9,1.7,0.0,3.3,-1.0,62.4,GHCND:USW00094846
2000-01-02,Cook County,IL,17031,8.9,15.6,1.7,0.3,6.2,6.0,82.3,GHCND:USW00094846
2000-01-03,Cook County,IL,17031,1.7,3.3,0.0,6.4,5.7,1.6,99.4,GHCND:USW00094846
2000-01-04,Cook County,IL,17031,-2.2,0.6,-5.0,0.0,6.0,-3.3,92.1,GHCND:USW00094846
2000-01-05,Cook County,IL,17031,-6.7,-3.3,-10.6,0.0,5.0,-8.7,85.9,GHCND:USW00094846
2000-01-06,Cook County,IL,17031,1.1,5.0,-3.3,0.0,5.0,-4.6,65.8,GHCND:USW00094846
2000-01-07,Cook County,IL,17031,-3.9,-1.7,-6.1,0.0,4.3,-8.5,70.2,GHCND:USW00094846
2000-01-08,Cook County,IL,17031,2.8,7.2,-1.7,0.3,5.2,-5.5,54.5,GHCND:USW00094846
2000-01-09,Cook County,IL,17031,3.9,5.0,2.8,3.3,2.9,3.0,93.8,GHCND:USW00094846
2000-01-10,Cook County,IL,17031,5.6,7.8,2.8,2.8,6.3,3.3,85.3,GHCND:USW00094846
2000-01-11,Cook County,IL,17031,0.6,2.8,-1.7,0.0,6.7,-3.7,73.1,GHCND:USW00094846
2000-01-12,Cook County,IL,17031,-0.6,1.7,-2.8,0.0,5.1,-6.8,63.1,GHCND:USW00094846
2000-01-13,Cook County,IL,17031,-3.9,1.1,-8.9,0.3,5.3,-5.3,90.3,GHCND:USW00094846
2000-01-14,Cook County,IL,17031,-6.7,-2.2,-11.7,0.0,3.4,-10.6,73.7,GHCND:USW00094846
2000-01-15,Cook County,IL,17031,1.1,5.6,-3.3,0.0,4.3,-6.0,59.3,GHCND:USW00094846
2000-01-16,Cook County,IL,17031,-0.6,2.8,-3.9,0.0,6.5,-4.7,73.6,GHCND:USW00094846
2000-01-17,Cook County,IL,17031,-5.6,-3.9,-7.2,2.5,6.0,-11.6,62.5,GHCND:USW00094846
2000-01-18,Cook County,IL,17031,-3.9,0.0,-8.3,0.0,3.8,-6.1,84.8,GHCND:USW00094846
2000-01-19,Cook County,IL,17031,-6.1,-2.2,-10.6,7.4,2.6,-9.0,80.0,GHCND:USW00094846
2000-01-20,Cook County,IL,17031,-12.2,-7.2,-17.8,0.0,6.4,-12.0,100.0,GHCND:USW00094846
2000-01-21,Cook County,IL,17031,-15.0,-10.6,-19.4,0.0,2.6,-20.8,61.4,GHCND:USW00094846
2000-01-22,Cook County,IL,17031,-8.3,-2.8,-13.9,1.8,3.4,-14.0,63.6,GHCND:USW00094846
2000-01-23,Cook County,IL,17031,-8.9,-2.2,-16.1,0.0,6.1,-10.9,85.4,GHCND:USW00094846
2000-01-24,Cook County,IL,17031,-14.4,-9.4,-19.4,0.0,3.7,-19.4,65.8,GHCND:USW00094846
2000-01-25,Cook County,IL,17031,-8.3,-5.6,-11.1,0.8,6.7,-13.3,67.1,GHCND:USW00094846
2000-01-26,Cook County,IL,17031,-9.4,-5.6,-13.9,0.0,5.5,-14.9,64.1,GHCND:USW00094846
2000-01-27,Cook County,IL,17031,-6.7,-3.3,-10.0,0.8,3.1,-11.3,69.5,GHCND:USW00094846
2000-01-28,Cook County,IL,17031,-6.1,-1.1,-11.7,0.0,2.2,-10.1,73.2,GHCND:USW00094846
2000-01-29,Cook County,IL,17031,-2.2,-0.6,-8.9,3.6,5.5,-9.0,59.7,GHCND:USW00094846
2000-01-30,Cook County,IL,17031,2.8,-0.6,-4.4,4.3,2.8,-4.8,57.2,GHCND:USW00094846
2000-01-31,Cook County,IL,17031,-6.7,-3.9,-10.0,0.0,5.3,-8.9,84.4,GHCND:USW00094846
2000-02-01,Cook County,IL,17031,-3.9,-0.6,-7.8,0.0,4.9,-8.1,72.7,GHCND:USW00094846
2000-02-02,Cook County,IL,17031,-6.1,-0.6,-11.7,0.0,5.1,-10.2,72.9,GHCND:USW00094846
2000-02-03,Cook County,IL,17031,0.6,2.8,-1.7,0.0,5.6,-3.2,75.9,GHCND:USW00094846
2000-02-04,Cook County,IL,17031,-3.9,-0.6,-7.8,0.0,5.7,-5.1,91.5,GHCND:USW00094846
2000-02-05,Cook County,IL,17031,-6.1,-2.8,-9.4,0.0,5.2,-9.7,75.4,GHCND:USW00094846
2000-02-06,Cook County,IL,17031,-5.0,0.6,-10.6,0.0,2.5,-6.9,86.5,GHCND:USW00094846
2000-02-07,Cook County,IL,17031,-3.3,2.8,-10.0,0.0,3.6,-3.6,98.0,GHCND:USW00094846
2000-02-08,Cook County,IL,17031,-5.6,0.6,-12.2,0.0,4.3,-6.7,91.9,GHCND:USW00094846
2000-02-09,Cook County,IL,17031,5.0,8.9,0.6,0.0,4.5,-1.6,62.2,GHCND:USW00094846
2000-02-10,Cook County,IL,17031,1.7,5.0,-1.7,0.0,5.1,0.3,90.3,GHCND:USW00094846
2000-02-11,Cook County,IL,17031,-4.4,-1.7,-7.8,0.0,4.6,-6.8,83.6,GHCND:USW00094846
2000-02-12,Cook County,IL,17031,-4.4,1.7,-10.6,0.0,3.1,-10.9,60.5,GHCND:USW00094846
2000-02-13,Cook County,IL,17031,-1.1,-0.6,-1.7,1.0,5.1,-4.4,78.2,GHCND:USW00094846
2000-02-14,Cook County,IL,17031,-3.3,0.6,-7.2,0.0,4.0,-3.8,96.5,GHCND:USW00094846
2000-02-15,Cook County,IL,17031,-0.6,6.1,-7.2,0.0,5.5,-4.2,76.8,GHCND:USW00094846
2000-02-16,Cook County,IL,17031,-2.2,2.8,-7.2,0.0,4.6,-4.5,84.1,GHCND:USW00094846
2000-02-17,Cook County,IL,17031,-2.8,1.7,-7.8,0.0,4.4,-8.1,67.1,GHCND:USW00094846
2000-02-18,Cook County,IL,17031,-1.1,0.0,-2.2,28.7,7.0,-3.7,82.7,GHCND:USW00094846
2000-02-19,Cook County,IL,17031,-1.7,0.6,-3.9,0.0,5.1,-4.1,83.7,GHCND:USW00094846
2000-02-20,Cook County,IL,17031,-2.8,-0.6,-5.6,0.0,3.7,-6.2,77.6,GHCND:USW00094846
2000-02-21,Cook County,IL,17031,1.7,8.3,-5.6,0.0,4.5,-4.2,65.1,GHCND:USW00094846
2000-02-22,Cook County,IL,17031,9.4,15.0,3.9,0.0,4.2,3.4,66.0,GHCND:USW00094846
2000-02-23,Cook County,IL,17031,15.0,18.9,10.6,0.0,5.9,5.1,51.4,GHCND:USW00094846
2000-02-24,Cook County,IL,17031,9.4,13.9,5.0,19.1,5.4,9.3,99.0,GHCND:USW00094846
2000-02-25,Cook County,IL,17031,12.8,22.2,3.3,0.0,5.4,9.6,80.9,GHCND:USW00094846
2000-02-26,Cook County,IL,17031,13.3,17.8,8.9,1.3,7.1,11.5,88.7,GHCND:USW00094846
2000-02-27,Cook County,IL,17031,7.2,11.1,3.3,0.0,6.3,2.8,73.9,GHCND:USW00094846
2000-02-28,Cook County,IL,17031,6.1,12.8,-1.1,0.0,3.1,-3.6,49.9,GHCND:USW00094846
2000-02-29,Cook County,IL,17031,12.2,17.8,6.7,0.0,6.8,-0.1,42.8,GHCND:USW00094846
2000-03-01,Cook County,IL,17031,7.8,13.3,2.2,1.3,6.7,2.7,70.3,GHCND:USW00094846
2000-03-02,Cook County,IL,17031,0.6,4.4,-3.9,0.0,3.7,-4.8,67.2,GHCND:USW00094846
2000-03-03,Cook County,IL,17031,1.7,8.9,-5.6,0.0,1.8,-3.8,66.8,GHCND:USW00094846
2000-03-04,Cook County,IL,17031,7.8,16.7,-1.7,0.0,4.1,-3.2,45.8,GHCND:USW00094846
2000-03-05,Cook County,IL,17031,11.1,20.6,1.1,0.0,2.2,2.2,54.2,GHCND:USW00094846
2000-03-06,Cook County,IL,17031,10.6,21.1,0.0,0.0,3.3,0.9,51.2,GHCND:USW00094846
2000-03-07,Cook County,IL,17031,18.9,25.6,11.7,0.0,5.0,6.4,44.1,GHCND:USW00094846
2000-03-08,Cook County,IL,17031,19.4,25.6,13.3,0.3,6.2,10.9,57.9,GHCND:USW00094846
2000-03-09,Cook County,IL,17031,7.8,17.2,-2.2,0.3,6.6,5.2,83.4,GHCND:USW00094846
2000-03-10,Cook County,IL,17031,-1.1,1.1,-3.3,0.0,4.2,-5.1,74.4,GHCND:USW00094846
2000-03-11,Cook County,IL,17031,-1.1,1.7,-4.4,0.0,5.2,-7.0,64.4,GHCND:USW00094846
2000-03-12,Cook County,IL,17031,1.1,8.3,-6.7,0.0,2.5,-7.5,52.7,GHCND:USW00094846
2000-03-13,Cook County,IL,17031,3.9,6.7,1.1,0.0,3.4,-1.2,69.4,GHCND:USW00094846
2000-03-14,Cook County,IL,17031,7.2,14.4,0.0,0.0,5.0,0.2,61.1,GHCND:USW00094846
2000-03-15,Cook County,IL,17031,10.0,18.3,1.1,7.4,4.9,5.0,71.3,GHCND:USW00094846
2000-03-16,Cook County,IL,17031,0.6,2.8,-2.2,0.3,6.8,-1.9,83.2,GHCND:USW00094846
2000-03-17,Cook County,IL,17031,0.0,2.2,-2.8,0.0,4.7,-7.2,58.2,GHCND:USW00094846
2000-03-18,Cook County,IL,17031,1.1,6.1,-3.9,0.0,4.7,-7.0,54.7,GHCND:USW00094846
2000-03-19,Cook County,IL,17031,3.9,5.6,2.2,2.3,5.1,-1.0,70.3,GHCND:USW00094846
2000-03-20,Cook County,IL,17031,9.4,12.8,5.6,8.4,3.8,7.2,86.2,GHCND:USW00094846
2000-03-21,Cook County,IL,17031,8.3,10.6,5.6,0.3,1.9,7.2,92.8,GHCND:USW00094846
2000-03-22,Cook County,IL,17031,10.6,15.0,6.1,0.0,1.3,6.5,75.7,GHCND:USW00094846
2000-03-23,Cook County,IL,17031,10.0,16.7,3.3,0.0,2.7,6.7,80.2,GHCND:USW00094846
2000-03-24,Cook County,IL,17031,13.9,20.0,7.8,4.3,5.0,8.2,68.7,GHCND:USW00094846
2000-03-25,Cook County,IL,17031,11.7,16.1,6.7,0.0,7.2,4.4,61.1,GHCND:USW00094846
2000-03-26,Cook County,IL,17031,,20.0,2.2,3.3,5.0,-2.6,,GHCND:USW00094846
2000-03-27,Cook County,IL,17031,,13.3,3.3,1.0,6.5,0.5,,GHCND:USW00094846
2000-03-28,Cook County,IL,17031,3.9,6.7,0.6,1.0,5.4,-0.5,73.1,GHCND:USW00094846
2000-03-29,Cook County,IL,17031,4.4,10.6,-1.7,0.0,3.4,-0.5,70.3,GHCND:USW00094846
2000-03-30,Cook County,IL,17031,-17.8,10.6,-2.2,0.0,1.7,-0.4,100.0,GHCND:USW00094846
2000-03-31,Cook County,IL,17031,7.2,17.2,-3.3,0.0,2.1,-2.2,51.3,GHCND:USW00094846
2000-04-01,Cook County,IL,17031,11.1,13.9,8.3,0.0,2.7,-0.6,44.5,GHCND:USW00094846
2000-04-02,Cook County,IL,17031,10.6,13.9,6.7,0.0,2.4,5.2,69.0,GHCND:USW00094846
2000-04-03,Cook County,IL,17031,11.1,15.6,6.1,0.0,5.4,4.6,64.5,GHCND:USW00094846
2000-04-04,Cook County,IL,17031,3.3,7.8,-1.7,0.0,6.1,-4.7,55.7,GHCND:USW00094846
2000-04-05,Cook County,IL,17031,6.7,17.2,-3.9,0.0,5.6,-7.0,36.9,GHCND:USW00094846
2000-04-06,Cook County,IL,17031,11.7,17.8,5.6,0.0,6.2,-1.1,40.9,GHCND:USW00094846
2000-04-07,Cook County,IL,17031,5.0,11.1,-1.1,11.4,7.5,-0.1,69.8,GHCND:USW00094846
2000-04-08,Cook County,IL,17031,1.1,5.0,-2.8,0.0,6.0,-3.2,73.1,GHCND:USW00094846
2000-04-09,Cook County,IL,17031,7.2,14.4,0.0,0.0,5.1,-3.9,45.3,GHCND:USW00094846
2000-04-10,Cook County,IL,17031,2.8,4.4,0.6,2.5,4.9,-2.0,70.4,GHCND:USW00094846
2000-04-11,Cook County,IL,17031,1.1,3.9,-1.7,0.5,3.6,1.2,100.0,GHCND:USW00094846
2000-04-12,Cook County,IL,17031,3.9,9.4,-1.7,0.0,4.2,-2.3,63.9,GHCND:USW00094846
2000-04-13,Cook County,IL,17031,9.4,17.2,1.1,0.0,4.6,-3.2,40.9,GHCND:USW00094846
2000-04-14,Cook County,IL,17031,14.4,24.4,4.4,0.0,5.8,3.0,46.3,GHCND:USW00094846
2000-04-15,Cook County,IL,17031,13.3,22.2,4.4,0.0,5.3,11.1,86.8,GHCND:USW00094846
2000-04-16,Cook County,IL,17031,6.7,9.4,3.9,30.7,5.5,5.2,90.2,GHCND:USW00094846
2000-04-17,Cook County,IL,17031,5.0,5.6,3.9,0.0,5.5,5.5,100.0,GHCND:USW00094846
2000-04-18,Cook County,IL,17031,8.9,12.8,4.4,0.0,2.1,4.9,76.2,GHCND:USW00094846
2000-04-19,Cook County,IL,17031,11.1,13.9,8.3,16.0,4.9,9.0,87.0,GHCND:USW00094846
2000-04-20,Cook County,IL,17031,11.7,18.3,5.0,60.2,5.6,11.7,99.8,GHCND:USW00094846
2000-04-21,Cook County,IL,17031,6.7,11.1,1.7,5.6,6.8,3.5,80.0,GHCND:USW00094846
2000-04-22,Cook County,IL,17031,8.9,18.3,-0.6,0.0,2.2,0.4,55.4,GHCND:USW00094846
2000-04-23,Cook County,IL,17031,8.3,10.6,5.6,2.5,3.6,2.8,68.5,GHCND:USW00094846
2000-04-24,Cook County,IL,17031,11.1,17.8,4.4,0.0,5.6,3.8,60.6,GHCND:USW00094846
2000-04-25,Cook County,IL,17031,9.4,16.1,2.8,0.0,4.5,-3.7,39.4,GHCND:USW00094846
2000-04-26,Cook County,IL,17031,11.1,18.3,3.3,0.0,2.2,-4.4,33.5,GHCND:USW00094846
2000-04-27,Cook County,IL,17031,11.7,20.0,3.3,0.0,2.5,-3.0,35.6,GHCND:USW00094846
2000-04-28,Cook County,IL,17031,12.2,21.1,2.8,0.5,2.6,-0.3,42.0,GHCND:USW00094846
2000-04-29,Cook County,IL,17031,8.9,13.3,4.4,0.8,5.0,3.8,70.4,GHCND:USW00094846
2000-04-30,Cook County,IL,17031,12.2,21.7,2.8,0.0,2.1,4.5,59.5,GHCND:USW00094846
2000-05-01,Cook County,IL,17031,13.9,19.4,7.8,4.1,2.8,10.0,77.1,GHCND:USW00094846
2000-05-02,Cook County,IL,17031,13.9,21.7,6.1,0.0,3.1,7.7,66.4,GHCND:USW00094846
2000-05-03,Cook County,IL,17031,17.2,25.0,8.9,0.0,4.2,8.4,56.1,GHCND:USW00094846
2000-05-04,Cook County,IL,17031,22.2,27.2,17.2,0.0,4.9,15.3,64.9,GHCND:USW00094846
2000-05-05,Cook County,IL,17031,23.3,28.9,17.8,0.0,4.2,15.4,61.3,GHCND:USW00094846
2000-05-06,Cook County,IL,17031,23.3,30.0,16.7,0.0,5.6,16.6,66.1,GHCND:USW00094846
2000-05-07,Cook County,IL,17031,21.7,25.0,17.8,0.0,3.7,17.9,79.1,GHCND:USW00094846
2000-05-08,Cook County,IL,17031,24.4,29.4,18.9,18.0,5.5,19.5,74.0,GHCND:USW00094846
2000-05-09,Cook County,IL,17031,15.0,19.4,10.6,12.4,5.8,16.1,100.0,GHCND:USW00094846
2000-05-10,Cook County,IL,17031,12.8,17.8,7.8,0.0,3.1,7.1,68.2,GHCND:USW00094846
2000-05-11,Cook County,IL,17031,19.4,24.4,14.4,8.6,5.5,12.1,62.7,GHCND:USW00094846
2000-05-12,Cook County,IL,17031,22.8,29.4,15.6,6.6,5.3,20.6,87.5,GHCND:USW00094846
2000-05-13,Cook County,IL,17031,11.7,15.6,7.2,0.0,6.7,7.7,76.6,GHCND:USW00094846
2000-05-14,Cook County,IL,17031,11.1,17.2,4.4,0.0,4.7,1.1,50.0,GHCND:USW00094846
2000-05-15,Cook County,IL,17031,13.9,21.1,6.1,0.0,2.1,0.5,39.9,GHCND:USW00094846
2000-05-16,Cook County,IL,17031,16.1,20.0,12.2,4.8,3.0,7.4,56.5,GHCND:USW00094846
2000-05-17,Cook County,IL,17031,16.1,20.6,11.1,1.5,4.2,11.6,74.9,GHCND:USW00094846
2000-05-18,Cook County,IL,17031,14.4,20.6,7.8,18.8,6.3,14.2,98.9,GHCND:USW00094846
2000-05-19,Cook County,IL,17031,7.8,8.9,6.7,0.5,6.0,6.9,94.1,GHCND:USW00094846
2000-05-20,Cook County,IL,17031,12.8,17.2,8.3,0.0,1.7,2.6,49.8,GHCND:USW00094846
2000-05-21,Cook County,IL,17031,13.9,20.6,6.7,0.0,2.6,7.7,66.1,GHCND:USW00094846
2000-05-22,Cook County,IL,17031,19.4,25.6,12.8,0.5,3.3,12.0,62.5,GHCND:USW00094846
2000-05-23,Cook County,IL,17031,20.6,27.2,13.9,0.0,3.7,13.3,62.9,GHCND:USW00094846
2000-05-24,Cook County,IL,17031,20.0,26.7,13.3,0.0,5.2,8.3,46.8,GHCND:USW00094846
2000-05-25,Cook County,IL,17031,17.8,24.4,10.6,0.0,4.7,1.9,34.4,GHCND:USW00094846
2000-05-26,Cook County,IL,17031,16.1,21.7,10.6,1.0,3.0,7.0,54.7,GHCND:USW00094846
2000-05-27,Cook County,IL,17031,15.6,18.9,11.7,11.4,4.2,12.6,82.5,GHCND:USW00094846
2000-05-28,Cook County,IL,17031,12.8,15.6,10.0,5.3,3.6,13.7,100.0,GHCND:USW00094846
2000-05-29,Cook County,IL,17031,13.3,19.4,6.7,0.0,2.6,8.3,71.7,GHCND:USW00094846
2000-05-30,Cook County,IL,17031,18.3,26.7,9.4,0.8,4.2,13.2,71.9,GHCND:USW00094846
2000-05-31,Cook County,IL,17031,19.4,24.4,13.9,7.6,3.8,18.9,96.9,GHCND:USW00094846
2000-06-01,Cook County,IL,17031,22.8,30.0,15.0,9.1,4.1,17.7,72.9,GHCND:USW00094846
2000-06-02,Cook County,IL,17031,15.6,21.1,10.0,0.3,4.6,14.6,94.1,GHCND:USW00094846
2000-06-03,Cook County,IL,17031,12.8,17.8,7.2,0.0,2.7,7.4,69.9,GHCND:USW00094846
2000-06-04,Cook County,IL,17031,13.3,16.1,10.6,0.8,3.3,8.6,73.3,GHCND:USW00094846
2000-06-05,Cook County,IL,17031,12.2,17.2,7.2,9.1,6.3,10.3,87.9,GHCND:USW00094846
2000-06-06,Cook County,IL,17031,15.6,23.3,7.2,0.0,2.2,4.8,48.5,GHCND:USW00094846
2000-06-07,Cook County,IL,17031,17.8,25.6,9.4,0.0,4.2,6.4,47.1,GHCND:USW00094846
2000-06-08,Cook County,IL,17031,25.6,31.7,18.9,0.0,5.1,12.2,43.4,GHCND:USW00094846
2000-06-09,Cook County,IL,17031,25.0,30.6,19.4,0.0,5.0,14.1,50.7,GHCND:USW00094846
2000-06-10,Cook County,IL,17031,26.7,31.1,22.2,0.0,6.2,16.8,54.6,GHCND:USW00094846
2000-06-11,Cook County,IL,17031,21.1,28.3,13.3,8.9,4.0,21.0,99.6,GHCND:USW00094846
2000-06-12,Cook County,IL,17031,13.9,15.6,11.7,12.2,3.7,13.7,98.6,GHCND:USW00094846
2000-06-13,Cook County,IL,17031,20.6,27.8,13.3,2.0,2.9,16.1,75.4,GHCND:USW00094846
2000-06-14,Cook County,IL,17031,22.2,25.6,18.9,28.2,4.6,18.8,81.1,GHCND:USW00094846
2000-06-15,Cook County,IL,17031,21.1,25.6,16.1,0.3,5.7,14.0,63.9,GHCND:USW00094846
2000-06-16,Cook County,IL,17031,19.4,22.8,16.1,1.0,5.4,15.3,77.1,GHCND:USW00094846
2000-06-17,Cook County,IL,17031,15.6,17.8,13.3,0.0,3.8,10.2,70.5,GHCND:USW00094846
2000-06-18,Cook County,IL,17031,18.3,23.3,12.8,0.0,2.5,7.4,49.1,GHCND:USW00094846
2000-06-19,Cook County,IL,17031,18.9,26.7,11.1,0.0,2.9,11.7,63.0,GHCND:USW00094846
2000-06-20,Cook County,IL,17031,23.3,27.2,18.9,9.9,5.4,17.6,70.2,GHCND:USW00094846
2000-06-21,Cook County,IL,17031,23.3,26.1,20.0,0.3,6.0,17.0,67.6,GHCND:USW00094846
2000-06-22,Cook County,IL,17031,22.2,27.8,16.1,0.0,5.4,12.2,53.0,GHCND:USW00094846
2000-06-23,Cook County,IL,17031,21.7,29.4,13.9,2.8,1.9,14.3,63.0,GHCND:USW00094846
2000-06-24,Cook County,IL,17031,21.7,25.0,17.8,23.9,2.8,19.1,85.0,GHCND:USW00094846
2000-06-25,Cook County,IL,17031,23.9,30.0,17.8,0.0,2.5,18.3,71.0,GHCND:USW00094846
2000-06-26,Cook County,IL,17031,22.2,26.1,18.3,0.3,4.2,18.8,80.9,GHCND:USW00094846
2000-06-27,Cook County,IL,17031,20.0,25.0,15.0,0.0,3.0,11.9,59.5,GHCND:USW00094846
2000-06-28,Cook County,IL,17031,16.7,20.6,12.8,0.8,2.2,11.8,73.0,GHCND:USW00094846
2000-06-29,Cook County,IL,17031,18.9,24.4,12.8,0.0,3.4,12.7,67.4,GHCND:USW00094846
2000-06-30,Cook County,IL,17031,18.9,26.7,11.1,0.0,2.1,11.4,61.9,GHCND:USW00094846
2000-07-01,Cook County,IL,17031,21.7,27.2,16.1,0.0,3.4,14.8,64.8,GHCND:USW00094846
2000-07-02,Cook County,IL,17031,23.3,28.9,17.8,37.1,3.2,19.7,80.1,GHCND:USW00094846
2000-07-03,Cook County,IL,17031,20.0,22.2,17.8,3.0,3.2,19.1,94.6,GHCND:USW00094846
2000-07-04,Cook County,IL,17031,21.1,26.1,16.1,0.0,2.1,17.4,79.3,GHCND:USW00094846
2000-07-05,Cook County,IL,17031,24.4,28.9,19.4,0.0,2.6,18.4,69.1,GHCND:USW00094846
2000-07-06,Cook County,IL,17031,23.3,27.8,18.3,0.0,4.4,18.4,73.9,GHCND:USW00094846
2000-07-07,Cook County,IL,17031,21.1,24.4,17.8,0.0,4.5,14.6,66.5,GHCND:USW00094846
2000-07-08,Cook County,IL,17031,22.8,28.9,16.1,0.0,3.4,15.7,64.3,GHCND:USW00094846
2000-07-09,Cook County,IL,17031,27.2,31.7,22.2,0.0,3.5,20.8,68.2,GHCND:USW00094846
2000-07-10,Cook County,IL,17031,22.8,27.8,17.8,26.4,3.1,21.2,90.9,GHCND:USW00094846
2000-07-11,Cook County,IL,17031,20.6,23.9,16.7,0.0,3.2,18.3,86.7,GHCND:USW00094846
2000-07-12,Cook County,IL,17031,22.2,26.7,17.8,0.0,3.3,14.7,62.6,GHCND:USW00094846
2000-07-13,Cook County,IL,17031,23.9,31.1,16.7,0.0,2.5,16.8,64.7,GHCND:USW00094846
2000-07-14,Cook County,IL,17031,25.0,31.1,18.9,0.0,4.1,17.9,64.6,GHCND:USW00094846
2000-07-15,Cook County,IL,17031,22.8,26.7,18.9,0.0,3.4,15.9,65.3,GHCND:USW00094846
2000-07-16,Cook County,IL,17031,22.8,28.9,16.7,0.0,2.4,13.8,56.8,GHCND:USW00094846
2000-07-17,Cook County,IL,17031,25.0,31.1,18.3,0.0,3.6,17.5,63.2,GHCND:USW00094846
2000-07-18,Cook County,IL,17031,18.9,21.7,16.1,0.3,5.1,13.0,68.4,GHCND:USW00094846
2000-07-19,Cook County,IL,17031,17.2,20.6,13.3,0.0,3.3,12.1,72.2,GHCND:USW00094846
2000-07-20,Cook County,IL,17031,20.0,23.9,15.0,0.0,2.9,12.7,62.7,GHCND:USW00094846
2000-07-21,Cook County,IL,17031,19.4,23.9,14.4,0.0,2.5,11.5,60.4,GHCND:USW00094846
2000-07-22,Cook County,IL,17031,17.2,22.2,11.7,0.0,2.7,11.8,70.8,GHCND:USW00094846
2000-07-23,Cook County,IL,17031,17.2,22.8,11.1,0.0,2.6,10.3,64.0,GHCND:USW00094846
2000-07-24,Cook County,IL,17031,18.9,26.1,11.7,0.0,1.9,10.9,59.6,GHCND:USW00094846
2000-07-25,Cook County,IL,17031,20.6,27.2,13.9,0.0,1.8,13.4,63.2,GHCND:USW00094846
2000-07-26,Cook County,IL,17031,22.8,28.9,16.1,0.0,2.9,13.8,56.8,GHCND:USW00094846
2000-07-27,Cook County,IL,17031,25.0,31.1,18.3,0.0,2.6,18.3,66.5,GHCND:USW00094846
2000-07-28,Cook County,IL,17031,23.3,28.9,17.8,0.5,2.8,18.9,76.4,GHCND:USW00094846
2000-07-29,Cook County,IL,17031,22.8,26.1,19.4,0.0,5.1,18.5,76.6,GHCND:USW00094846
2000-07-30,Cook County,IL,17031,21.7,23.3,20.0,7.1,4.4,19.3,86.4,GHCND:USW00094846
2000-07-31,Cook County,IL,17031,21.1,23.3,18.9,16.5,4.2,18.8,86.8,GHCND:USW00094846
2000-08-01,Cook County,IL,17031,22.8,28.3,16.7,1.3,3.0,19.3,80.7,GHCND:USW00094846
2000-08-02,Cook County,IL,17031,24.4,30.6,18.3,3.8,5.0,19.9,75.8,GHCND:USW00094846
2000-08-03,Cook County,IL,17031,17.2,22.2,12.2,0.0,4.3,13.3,78.1,GHCND:USW00094846
2000-08-04,Cook County,IL,17031,19.4,26.7,12.2,0.0,2.1,10.8,57.5,GHCND:USW00094846
2000-08-05,Cook County,IL,17031,19.4,23.9,14.4,4.1,4.5,13.8,70.0,GHCND:USW00094846
2000-08-06,Cook County,IL,17031,25.6,31.1,20.0,28.2,3.8,21.5,78.2,GHCND:USW00094846
2000-08-07,Cook County,IL,17031,24.4,29.4,18.9,0.0,3.6,19.0,72.0,GHCND:USW00094846
2000-08-08,Cook County,IL,17031,25.0,28.9,21.1,0.0,4.1,20.2,75.0,GHCND:USW00094846
2000-08-09,Cook County,IL,17031,26.1,31.1,20.6,0.0,3.5,20.6,71.7,GHCND:USW00094846
2000-08-10,Cook County,IL,17031,23.3,30.0,16.1,0.0,2.8,17.2,68.5,GHCND:USW00094846
2000-08-11,Cook County,IL,17031,21.7,26.7,16.7,0.0,4.0,15.9,69.6,GHCND:USW00094846
2000-08-12,Cook County,IL,17031,21.7,28.3,15.0,0.0,1.8,16.1,70.4,GHCND:USW00094846
2000-08-13,Cook County,IL,17031,23.3,27.2,18.9,0.0,3.1,15.8,62.7,GHCND:USW00094846
2000-08-14,Cook County,IL,17031,24.4,30.0,18.3,0.0,3.2,18.2,68.4,GHCND:USW00094846
2000-08-15,Cook County,IL,17031,27.8,33.3,21.7,0.0,4.6,21.8,69.7,GHCND:USW00094846
2000-08-16,Cook County,IL,17031,21.1,25.0,16.7,0.0,4.2,13.3,61.2,GHCND:USW00094846
2000-08-17,Cook County,IL,17031,20.0,23.9,15.6,18.8,4.4,15.6,75.7,GHCND:USW00094846
2000-08-18,Cook County,IL,17031,19.4,23.9,14.4,0.0,3.8,16.2,81.7,GHCND:USW00094846
2000-08-19,Cook County,IL,17031,17.8,21.7,13.9,0.0,3.0,13.6,76.2,GHCND:USW00094846
2000-08-20,Cook County,IL,17031,18.3,22.8,13.9,0.0,3.6,11.8,65.8,GHCND:USW00094846
2000-08-21,Cook County,IL,17031,19.4,26.1,12.8,0.0,4.0,12.0,62.3,GHCND:USW00094846
2000-08-22,Cook County,IL,17031,24.4,28.9,19.4,0.3,3.5,17.8,66.8,GHCND:USW00094846
2000-08-23,Cook County,IL,17031,24.4,28.9,19.4,0.0,2.7,21.0,81.4,GHCND:USW00094846
2000-08-24,Cook County,IL,17031,21.7,27.8,15.6,0.0,2.2,16.8,73.5,GHCND:USW00094846
2000-08-25,Cook County,IL,17031,21.1,28.9,13.3,0.0,1.9,13.7,62.6,GHCND:USW00094846
2000-08-26,Cook County,IL,17031,22.8,27.2,18.3,1.0,2.3,16.6,68.2,GHCND:USW00094846
2000-08-27,Cook County,IL,17031,22.2,25.0,18.9,0.0,4.0,18.3,78.5,GHCND:USW00094846
2000-08-28,Cook County,IL,17031,23.9,29.4,17.8,0.0,3.9,17.9,69.3,GHCND:USW00094846
