date,county,state,fips,TAVG,TMAX,TMIN,PRCP,WIND,DEWP_mean,RH,station
2000-01-01,Maricopa County,AZ,04013,12.2,15.6,8.3,0.0,2.4,-0.2,42.4,GHCND:USW00023183
2000-01-02,Maricopa County,AZ,04013,10.0,13.9,6.1,0.3,2.7,1.5,55.3,GHCND:USW00023183
2000-01-03,Maricopa County,AZ,04013,7.8,15.0,0.0,0.0,1.1,-1.5,51.7,GHCND:USW00023183
2000-01-04,Maricopa County,AZ,04013,11.7,18.3,4.4,0.0,2.0,-9.8,21.2,GHCND:USW00023183
2000-01-05,Maricopa County,AZ,04013,10.6,17.8,3.3,0.0,1.4,-6.5,29.6,GHCND:USW00023183
2000-01-06,Maricopa County,AZ,04013,10.6,17.8,2.8,0.0,1.7,-7.6,27.1,GHCND:USW00023183
2000-01-07,Maricopa County,AZ,04013,11.1,18.3,3.3,0.0,1.5,-10.9,20.2,GHCND:USW00023183
2000-01-08,Maricopa County,AZ,04013,10.6,17.2,3.3,0.0,1.3,-6.7,29.0,GHCND:USW00023183
2000-01-09,Maricopa County,AZ,04013,10.0,17.2,2.2,0.0,1.7,-6.3,31.2,GHCND:USW00023183
2000-01-10,Maricopa County,AZ,04013,12.2,20.0,3.9,0.0,1.5,-6.6,26.4,GHCND:USW00023183
2000-01-11,Maricopa County,AZ,04013,13.9,21.7,5.6,0.0,1.3,-6.5,23.8,GHCND:USW00023183
2000-01-12,Maricopa County,AZ,04013,15.0,22.8,6.7,0.0,1.6,-6.0,23.0,GHCND:USW00023183
2000-01-13,Maricopa County,AZ,04013,16.1,25.0,6.7,0.0,1.3,-3.4,26.0,GHCND:USW00023183
2000-01-14,Maricopa County,AZ,04013,18.3,27.2,9.4,0.0,1.5,-4.1,21.5,GHCND:USW00023183
2000-01-15,Maricopa County,AZ,04013,18.3,27.2,8.9,0.0,1.6,-5.7,19.0,GHCND:USW00023183
2000-01-16,Maricopa County,AZ,04013,17.2,25.0,9.4,0.0,1.9,-5.4,21.0,GHCND:USW00023183
2000-01-17,Maricopa County,AZ,04013,18.9,25.6,11.7,0.0,1.6,-4.7,19.9,GHCND:USW00023183
2000-01-18,Maricopa County,AZ,04013,20.0,26.1,13.9,0.0,1.3,0.4,27.0,GHCND:USW00023183
2000-01-19,Maricopa County,AZ,04013,18.9,26.1,11.7,0.0,1.7,1.2,30.5,GHCND:USW00023183
2000-01-20,Maricopa County,AZ,04013,18.3,25.0,11.7,0.0,1.5,1.5,32.4,GHCND:USW00023183
2000-01-21,Maricopa County,AZ,04013,17.8,22.8,12.8,0.0,2.0,3.7,39.2,GHCND:USW00023183
2000-01-22,Maricopa County,AZ,04013,16.7,21.1,11.7,0.0,1.4,5.5,47.5,GHCND:USW00023183
2000-01-23,Maricopa County,AZ,04013,15.0,22.2,7.2,0.0,1.2,1.4,39.7,GHCND:USW00023183
2000-01-24,Maricopa County,AZ,04013,17.2,23.3,11.1,0.0,1.6,-0.6,29.8,GHCND:USW00023183
2000-01-25,Maricopa County,AZ,04013,18.9,25.6,11.7,0.0,2.0,-0.7,26.6,GHCND:USW00023183
2000-01-26,Maricopa County,AZ,04013,16.7,20.6,12.8,0.0,4.2,1.8,36.6,GHCND:USW00023183
2000-01-27,Maricopa County,AZ,04013,13.9,19.4,8.3,0.0,1.9,0.1,38.9,GHCND:USW00023183
2000-01-28,Maricopa County,AZ,04013,12.8,19.4,6.1,0.0,1.7,-3.3,32.4,GHCND:USW00023183
2000-01-29,Maricopa County,AZ,04013,12.2,19.4,5.0,0.0,1.2,-6.7,26.1,GHCND:USW00023183
2000-01-30,Maricopa County,AZ,04013,15.0,20.0,10.0,0.0,1.8,-7.1,21.0,GHCND:USW00023183
2000-01-31,Maricopa County,AZ,04013,15.0,19.4,10.6,0.0,1.9,-3.3,28.3,GHCND:USW00023183
2000-02-01,Maricopa County,AZ,04013,13.9,21.1,6.7,0.0,2.1,-0.9,36.2,GHCND:USW00023183
2000-02-02,Maricopa County,AZ,04013,15.0,22.8,7.2,0.0,1.8,-6.9,21.5,GHCND:USW00023183
2000-02-03,Maricopa County,AZ,04013,16.7,24.4,8.3,0.0,2.0,-6.5,19.8,GHCND:USW00023183
2000-02-04,Maricopa County,AZ,04013,16.1,23.9,7.8,0.0,1.4,-7.8,18.7,GHCND:USW00023183
2000-02-05,Maricopa County,AZ,04013,16.7,24.4,8.9,0.0,1.9,-6.2,20.3,GHCND:USW00023183
2000-02-06,Maricopa County,AZ,04013,16.7,24.4,8.3,0.0,1.8,-4.2,23.7,GHCND:USW00023183
2000-02-07,Maricopa County,AZ,04013,18.3,28.3,8.3,0.0,0.7,-3.0,23.4,GHCND:USW00023183
2000-02-08,Maricopa County,AZ,04013,19.4,27.2,11.7,0.0,1.5,-4.9,18.9,GHCND:USW00023183
2000-02-09,Maricopa County,AZ,04013,18.9,25.6,12.2,0.0,2.0,-1.7,24.7,GHCND:USW00023183
2000-02-10,Maricopa County,AZ,04013,18.3,23.9,12.2,0.0,1.9,2.2,34.1,GHCND:USW00023183
2000-02-11,Maricopa County,AZ,04013,15.6,20.6,10.0,0.0,1.2,3.9,45.7,GHCND:USW00023183
2000-02-12,Maricopa County,AZ,04013,16.1,21.7,10.6,0.0,4.0,3.0,41.6,GHCND:USW00023183
2000-02-13,Maricopa County,AZ,04013,15.0,19.4,10.0,0.0,1.3,4.5,49.4,GHCND:USW00023183
2000-02-14,Maricopa County,AZ,04013,16.1,22.2,10.0,0.0,1.6,4.4,45.8,GHCND:USW00023183
2000-02-15,Maricopa County,AZ,04013,17.8,25.0,10.0,0.0,1.5,6.1,46.3,GHCND:USW00023183
2000-02-16,Maricopa County,AZ,04013,16.1,20.6,11.1,0.0,2.2,2.0,38.5,GHCND:USW00023183
2000-02-17,Maricopa County,AZ,04013,14.4,18.3,10.6,0.0,3.9,1.9,42.9,GHCND:USW00023183
2000-02-18,Maricopa County,AZ,04013,13.9,20.0,7.2,0.0,1.7,-2.6,32.0,GHCND:USW00023183
2000-02-19,Maricopa County,AZ,04013,16.1,23.3,8.3,0.0,1.4,-3.5,25.8,GHCND:USW00023183
2000-02-20,Maricopa County,AZ,04013,20.6,28.3,12.2,0.0,3.2,-4.9,17.5,GHCND:USW00023183
2000-02-21,Maricopa County,AZ,04013,18.3,24.4,12.2,0.0,4.6,8.5,52.7,GHCND:USW00023183
2000-02-22,Maricopa County,AZ,04013,15.0,18.9,11.1,0.0,1.6,7.6,61.1,GHCND:USW00023183
2000-02-23,Maricopa County,AZ,04013,15.0,20.6,9.4,0.0,2.2,4.2,48.6,GHCND:USW00023183
2000-02-24,Maricopa County,AZ,04013,13.3,17.2,9.4,0.0,4.2,2.0,46.3,GHCND:USW00023183
2000-02-25,Maricopa County,AZ,04013,12.2,17.2,7.2,0.0,2.2,-4.0,32.1,GHCND:USW00023183
2000-02-26,Maricopa County,AZ,04013,13.3,20.6,6.1,0.0,1.8,-3.0,32.0,GHCND:USW00023183
2000-02-27,Maricopa County,AZ,04013,17.2,26.7,7.2,0.0,2.4,-4.9,21.7,GHCND:USW00023183
2000-02-28,Maricopa County,AZ,04013,16.7,19.4,13.9,0.0,4.5,-2.7,26.4,GHCND:USW00023183
2000-02-29,Maricopa County,AZ,04013,15.6,21.7,8.9,0.0,1.7,-3.0,27.7,GHCND:USW00023183
2000-03-01,Maricopa County,AZ,04013,16.7,20.6,12.2,0.0,3.1,-2.7,26.5,GHCND:USW00023183
2000-03-02,Maricopa County,AZ,04013,15.0,21.7,8.3,0.0,1.5,0.2,36.3,GHCND:USW00023183
2000-03-03,Maricopa County,AZ,04013,18.3,26.1,10.0,0.0,2.6,-1.1,26.9,GHCND:USW00023183
2000-03-04,Maricopa County,AZ,04013,17.2,22.8,11.1,0.3,3.0,-0.4,30.3,GHCND:USW00023183
2000-03-05,Maricopa County,AZ,04013,12.8,15.0,10.0,24.6,3.7,6.5,65.6,GHCND:USW00023183
2000-03-06,Maricopa County,AZ,04013,8.9,11.1,6.7,38.9,2.7,7.2,88.9,GHCND:USW00023183
2000-03-07,Maricopa County,AZ,04013,9.4,12.8,6.1,6.6,2.2,5.4,76.1,GHCND:USW00023183
2000-03-08,Maricopa County,AZ,04013,12.2,17.8,6.1,0.0,1.6,3.9,56.9,GHCND:USW00023183
2000-03-09,Maricopa County,AZ,04013,14.4,19.4,9.4,0.0,1.5,5.9,56.5,GHCND:USW00023183
2000-03-10,Maricopa County,AZ,04013,15.0,21.7,7.8,0.0,1.6,4.1,48.1,GHCND:USW00023183
2000-03-11,Maricopa County,AZ,04013,17.8,25.6,9.4,0.0,1.7,0.4,31.0,GHCND:USW00023183
2000-03-12,Maricopa County,AZ,04013,18.9,26.7,10.6,0.0,1.6,1.3,30.7,GHCND:USW00023183
2000-03-13,Maricopa County,AZ,04013,21.7,27.2,15.6,0.0,2.3,3.2,29.6,GHCND:USW00023183
2000-03-14,Maricopa County,AZ,04013,21.1,28.9,13.3,0.0,1.4,4.2,33.1,GHCND:USW00023183
2000-03-15,Maricopa County,AZ,04013,21.7,28.9,13.9,0.0,2.5,4.0,31.3,GHCND:USW00023183
2000-03-16,Maricopa County,AZ,04013,21.1,27.2,15.0,0.0,2.3,1.4,27.0,GHCND:USW00023183
2000-03-17,Maricopa County,AZ,04013,21.1,27.8,13.9,0.0,3.2,2.3,28.8,GHCND:USW00023183
2000-03-18,Maricopa County,AZ,04013,20.6,28.3,12.8,0.0,2.5,-4.0,18.8,GHCND:USW00023183
2000-03-19,Maricopa County,AZ,04013,21.1,27.8,13.9,0.0,2.1,-5.0,16.9,GHCND:USW00023183
2000-03-20,Maricopa County,AZ,04013,16.1,20.6,11.7,0.0,4.9,-2.4,28.0,GHCND:USW00023183
2000-03-21,Maricopa County,AZ,04013,12.2,15.6,8.3,0.0,2.3,-2.1,37.0,GHCND:USW00023183
2000-03-22,Maricopa County,AZ,04013,14.4,20.0,8.9,0.0,2.5,-2.4,31.3,GHCND:USW00023183
2000-03-23,Maricopa County,AZ,04013,17.2,22.8,11.7,0.0,1.8,-0.9,29.2,GHCND:USW00023183
2000-03-24,Maricopa County,AZ,04013,18.9,27.2,10.6,0.0,1.4,0.6,29.3,GHCND:USW00023183
2000-03-25,Maricopa County,AZ,04013,20.6,27.8,13.3,0.0,2.1,1.3,27.8,GHCND:USW00023183
2000-03-26,Maricopa County,AZ,04013,21.1,28.3,13.3,0.0,2.4,1.4,27.2,GHCND:USW00023183
2000-03-27,Maricopa County,AZ,04013,21.1,27.8,14.4,0.0,3.0,1.3,26.9,GHCND:USW00023183
2000-03-28,Maricopa County,AZ,04013,18.9,22.2,15.0,0.8,1.8,9.2,53.4,GHCND:USW00023183
2000-03-29,Maricopa County,AZ,04013,19.4,25.6,13.3,0.0,2.1,9.4,52.5,GHCND:USW00023183
2000-03-30,Maricopa County,AZ,04013,21.1,26.1,15.6,0.0,2.9,6.3,38.1,GHCND:USW00023183
2000-03-31,Maricopa County,AZ,04013,14.4,17.8,11.1,4.6,3.7,1.8,42.4,GHCND:USW00023183
2000-04-01,Maricopa County,AZ,04013,15.0,20.6,9.4,0.0,2.1,4.7,50.1,GHCND:USW00023183
2000-04-02,Maricopa County,AZ,04013,17.2,23.9,10.0,0.0,1.9,2.4,37.0,GHCND:USW00023183
2000-04-03,Maricopa County,AZ,04013,21.1,28.9,12.8,0.0,2.3,1.2,26.8,GHCND:USW00023183
2000-04-04,Maricopa County,AZ,04013,25.6,33.9,16.7,0.0,2.1,3.4,23.7,GHCND:USW00023183
2000-04-05,Maricopa County,AZ,04013,25.0,33.3,16.7,0.0,2.7,2.6,23.3,GHCND:USW00023183
2000-04-06,Maricopa County,AZ,04013,24.4,31.7,17.2,0.0,2.5,1.8,22.9,GHCND:USW00023183
2000-04-07,Maricopa County,AZ,04013,24.4,33.3,15.0,0.0,2.4,-1.6,17.8,GHCND:USW00023183
2000-04-08,Maricopa County,AZ,04013,26.1,34.4,17.8,0.0,3.3,3.2,22.7,GHCND:USW00023183
2000-04-09,Maricopa County,AZ,04013,26.7,34.4,18.9,0.0,2.7,2.2,20.5,GHCND:USW00023183
2000-04-10,Maricopa County,AZ,04013,23.9,30.0,17.8,0.0,2.9,-0.3,20.2,GHCND:USW00023183
2000-04-11,Maricopa County,AZ,04013,23.3,30.6,16.1,0.0,1.8,1.1,23.1,GHCND:USW00023183
2000-04-12,Maricopa County,AZ,04013,25.6,33.3,17.8,0.0,1.9,2.8,22.8,GHCND:USW00023183
2000-04-13,Maricopa County,AZ,04013,25.6,33.9,17.2,0.0,2.6,0.6,19.4,GHCND:USW00023183
2000-04-14,Maricopa County,AZ,04013,23.9,28.9,18.9,0.0,5.7,-0.7,19.7,GHCND:USW00023183
2000-04-15,Maricopa County,AZ,04013,20.0,25.6,13.9,0.0,2.1,1.5,29.3,GHCND:USW00023183
2000-04-16,Maricopa County,AZ,04013,23.9,31.7,15.6,0.0,3.1,-0.5,19.9,GHCND:USW00023183
2000-04-17,Maricopa County,AZ,04013,25.0,33.3,16.7,0.0,4.0,-0.3,19.0,GHCND:USW00023183
2000-04-18,Maricopa County,AZ,04013,20.6,23.9,17.2,0.0,4.7,0.1,25.4,GHCND:USW00023183
2000-04-19,Maricopa County,AZ,04013,20.6,26.7,14.4,0.0,2.1,0.3,25.7,GHCND:USW00023183
2000-04-20,Maricopa County,AZ,04013,23.3,32.2,14.4,0.0,2.0,-0.0,21.4,GHCND:USW00023183
2000-04-21,Maricopa County,AZ,04013,26.7,33.9,19.4,0.0,4.4,-0.9,16.3,GHCND:USW00023183
2000-04-22,Maricopa County,AZ,04013,20.6,25.6,15.0,0.0,2.8,1.8,28.6,GHCND:USW00023183
2000-04-23,Maricopa County,AZ,04013,23.3,30.0,16.1,0.0,2.4,6.0,32.8,GHCND:USW00023183
2000-04-24,Maricopa County,AZ,04013,25.6,33.3,17.2,0.0,2.2,1.7,21.1,GHCND:USW00023183
2000-04-25,Maricopa County,AZ,04013,27.8,36.1,18.9,0.0,1.9,1.7,18.5,GHCND:USW00023183
2000-04-26,Maricopa County,AZ,04013,28.3,37.8,18.9,0.0,2.1,-0.9,14.9,GHCND:USW00023183
2000-04-27,Maricopa County,AZ,04013,29.4,38.3,20.6,0.0,2.8,-2.8,12.1,GHCND:USW00023183
2000-04-28,Maricopa County,AZ,04013,28.9,36.1,21.1,0.0,3.5,1.1,16.7,GHCND:USW00023183
2000-04-29,Maricopa County,AZ,04013,26.1,30.6,21.1,0.0,4.4,-4.4,13.0,GHCND:USW00023183
2000-04-30,Maricopa County,AZ,04013,26.1,32.2,19.4,0.0,2.4,-4.2,13.3,GHCND:USW00023183
2000-05-01,Maricopa County,AZ,04013,26.7,36.1,17.2,0.0,2.1,-4.5,12.5,GHCND:USW00023183
2000-05-02,Maricopa County,AZ,04013,28.9,37.2,20.0,0.0,2.5,-2.7,12.6,GHCND:USW00023183
2000-05-03,Maricopa County,AZ,04013,28.9,37.2,20.0,0.0,2.2,-3.4,12.0,GHCND:USW00023183
2000-05-04,Maricopa County,AZ,04013,29.4,37.2,21.1,0.0,2.0,-0.2,14.7,GHCND:USW00023183
2000-05-05,Maricopa County,AZ,04013,28.3,36.7,20.0,0.0,2.8,0.1,16.0,GHCND:USW00023183
2000-05-06,Maricopa County,AZ,04013,29.4,37.2,21.7,0.0,3.6,0.5,15.4,GHCND:USW00023183
2000-05-07,Maricopa County,AZ,04013,28.9,36.1,21.1,0.0,3.1,0.8,16.3,GHCND:USW00023183
2000-05-08,Maricopa County,AZ,04013,28.3,33.3,23.3,0.0,3.5,7.9,27.8,GHCND:USW00023183
2000-05-09,Maricopa County,AZ,04013,28.9,35.6,22.2,0.0,2.3,8.4,27.7,GHCND:USW00023183
2000-05-10,Maricopa County,AZ,04013,30.6,37.8,23.3,0.0,5.2,8.3,24.9,GHCND:USW00023183
2000-05-11,Maricopa County,AZ,04013,25.6,28.9,21.7,0.0,4.5,3.6,24.1,GHCND:USW00023183
2000-05-12,Maricopa County,AZ,04013,24.4,30.6,18.3,0.0,2.0,-8.2,10.8,GHCND:USW00023183
2000-05-13,Maricopa County,AZ,04013,25.6,33.3,17.2,0.0,2.0,-6.2,11.8,GHCND:USW00023183
2000-05-14,Maricopa County,AZ,04013,28.3,37.2,18.9,0.0,2.1,-6.7,9.6,GHCND:USW00023183
2000-05-15,Maricopa County,AZ,04013,29.4,37.8,21.1,0.0,3.0,-5.7,9.8,GHCND:USW00023183
2000-05-16,Maricopa County,AZ,04013,25.6,30.6,20.0,0.0,6.3,-3.3,14.6,GHCND:USW00023183
2000-05-17,Maricopa County,AZ,04013,22.2,28.3,15.6,0.0,2.5,-1.5,20.4,GHCND:USW00023183
2000-05-18,Maricopa County,AZ,04013,25.6,32.2,18.3,0.0,3.0,1.0,20.0,GHCND:USW00023183
2000-05-19,Maricopa County,AZ,04013,27.8,35.0,20.6,0.0,2.5,2.4,19.5,GHCND:USW00023183
2000-05-20,Maricopa County,AZ,04013,30.6,38.3,22.2,0.0,2.3,3.5,17.9,GHCND:USW00023183
2000-05-21,Maricopa County,AZ,04013,33.3,41.7,24.4,0.0,2.2,3.4,15.2,GHCND:USW00023183
2000-05-22,Maricopa County,AZ,04013,33.9,42.8,24.4,0.0,2.5,3.0,14.3,GHCND:USW00023183
2000-05-23,Maricopa County,AZ,04013,33.9,41.1,26.1,0.0,3.4,4.0,15.4,GHCND:USW00023183
2000-05-24,Maricopa County,AZ,04013,32.2,38.9,25.0,0.0,3.1,5.3,18.5,GHCND:USW00023183
2000-05-25,Maricopa County,AZ,04013,28.9,35.0,22.8,0.0,3.2,0.9,16.4,GHCND:USW00023183
2000-05-26,Maricopa County,AZ,04013,29.4,35.0,23.3,0.0,2.2,7.8,25.9,GHCND:USW00023183
2000-05-27,Maricopa County,AZ,04013,32.8,40.0,25.6,0.0,2.6,9.6,24.0,GHCND:USW00023183
2000-05-28,Maricopa County,AZ,04013,35.0,43.3,26.1,0.0,2.6,9.1,20.5,GHCND:USW00023183
2000-05-29,Maricopa County,AZ,04013,35.0,43.3,26.7,0.0,3.2,5.9,16.5,GHCND:USW00023183
2000-05-30,Maricopa County,AZ,04013,33.9,41.7,25.6,0.0,3.0,5.1,16.6,GHCND:USW00023183
2000-05-31,Maricopa County,AZ,04013,33.3,39.4,27.2,0.0,2.6,7.6,20.4,GHCND:USW00023183
2000-06-01,Maricopa County,AZ,04013,32.8,39.4,25.6,0.0,2.2,7.7,21.2,GHCND:USW00023183
2000-06-02,Maricopa County,AZ,04013,32.8,39.4,26.1,0.0,2.7,7.1,20.2,GHCND:USW00023183
2000-06-03,Maricopa County,AZ,04013,32.8,40.6,24.4,0.0,2.6,3.8,16.2,GHCND:USW00023183
2000-06-04,Maricopa County,AZ,04013,32.8,41.1,23.9,0.0,2.2,2.3,14.5,GHCND:USW00023183
2000-06-05,Maricopa County,AZ,04013,33.9,42.2,25.6,0.0,2.5,2.8,14.1,GHCND:USW00023183
2000-06-06,Maricopa County,AZ,04013,35.6,42.8,27.8,0.0,2.6,7.4,17.7,GHCND:USW00023183
2000-06-07,Maricopa County,AZ,04013,35.0,42.8,27.2,0.0,3.5,2.5,13.0,GHCND:USW00023183
2000-06-08,Maricopa County,AZ,04013,33.9,37.8,29.4,0.0,4.4,9.2,22.1,GHCND:USW00023183
2000-06-09,Maricopa County,AZ,04013,28.3,33.9,22.8,0.0,3.1,5.5,23.6,GHCND:USW00023183
2000-06-10,Maricopa County,AZ,04013,28.9,35.0,22.2,0.0,2.5,2.6,18.5,GHCND:USW00023183
2000-06-11,Maricopa County,AZ,04013,30.6,37.8,22.8,0.0,2.3,1.3,15.3,GHCND:USW00023183
2000-06-12,Maricopa County,AZ,04013,32.2,40.0,23.9,0.0,2.4,0.6,13.3,GHCND:USW00023183
2000-06-13,Maricopa County,AZ,04013,33.3,41.7,25.0,0.0,3.1,2.0,13.8,GHCND:USW00023183
2000-06-14,Maricopa County,AZ,04013,35.0,42.8,26.7,0.0,3.7,3.8,14.2,GHCND:USW00023183
2000-06-15,Maricopa County,AZ,04013,35.6,42.8,27.8,0.0,3.4,6.7,16.9,GHCND:USW00023183
2000-06-16,Maricopa County,AZ,04013,35.0,41.7,28.3,0.0,3.3,8.9,20.3,GHCND:USW00023183
2000-06-17,Maricopa County,AZ,04013,34.4,40.0,28.3,0.0,3.8,12.9,27.4,GHCND:USW00023183
2000-06-18,Maricopa County,AZ,04013,33.9,38.3,28.9,0.0,3.6,15.4,33.1,GHCND:USW00023183
2000-06-19,Maricopa County,AZ,04013,,38.3,27.8,0.0,3.8,16.4,,GHCND:USW00023183
2000-06-20,Maricopa County,AZ,04013,31.1,36.7,25.0,3.8,2.8,17.5,44.3,GHCND:USW00023183
2000-06-21,Maricopa County,AZ,04013,31.7,38.9,23.9,0.0,1.7,15.3,37.2,GHCND:USW00023183
2000-06-22,Maricopa County,AZ,04013,28.9,32.8,25.0,3.8,2.6,13.4,38.6,GHCND:USW00023183
2000-06-23,Maricopa County,AZ,04013,30.6,37.8,23.3,0.0,3.1,16.1,41.6,GHCND:USW00023183
2000-06-24,Maricopa County,AZ,04013,32.2,38.9,25.0,0.0,3.2,16.2,38.2,GHCND:USW00023183
2000-06-25,Maricopa County,AZ,04013,34.4,41.1,27.2,0.0,2.7,12.4,26.5,GHCND:USW00023183
2000-06-26,Maricopa County,AZ,04013,35.0,41.7,27.8,0.0,3.0,10.3,22.3,GHCND:USW00023183
2000-06-27,Maricopa County,AZ,04013,36.7,41.1,32.2,0.0,3.6,12.9,24.1,GHCND:USW00023183
2000-06-28,Maricopa County,AZ,04013,32.8,39.4,26.1,0.3,4.2,16.0,36.5,GHCND:USW00023183
2000-06-29,Maricopa County,AZ,04013,31.7,38.3,25.0,0.8,2.4,18.1,44.3,GHCND:USW00023183
2000-06-30,Maricopa County,AZ,04013,33.3,38.9,27.8,0.0,3.0,16.7,37.2,GHCND:USW00023183
2000-07-01,Maricopa County,AZ,04013,34.4,39.4,28.9,0.0,3.2,17.2,36.0,GHCND:USW00023183
2000-07-02,Maricopa County,AZ,04013,34.4,40.6,28.3,0.0,2.6,13.5,28.5,GHCND:USW00023183
2000-07-03,Maricopa County,AZ,04013,34.4,40.6,27.8,0.0,3.7,10.4,23.2,GHCND:USW00023183
2000-07-04,Maricopa County,AZ,04013,32.8,40.0,25.6,0.0,2.5,4.0,16.3,GHCND:USW00023183
2000-07-05,Maricopa County,AZ,04013,32.8,40.6,25.0,0.0,2.3,2.0,14.2,GHCND:USW00023183
2000-07-06,Maricopa County,AZ,04013,32.2,38.9,25.6,0.0,2.6,7.3,21.3,GHCND:USW00023183
2000-07-07,Maricopa County,AZ,04013,31.1,37.8,24.4,5.8,3.6,11.7,30.4,GHCND:USW00023183
2000-07-08,Maricopa County,AZ,04013,31.1,37.2,25.0,0.0,3.0,18.2,46.1,GHCND:USW00023183
2000-07-09,Maricopa County,AZ,04013,33.3,39.4,27.2,0.0,2.5,10.6,25.1,GHCND:USW00023183
2000-07-10,Maricopa County,AZ,04013,32.8,38.3,26.7,0.0,1.8,5.5,18.2,GHCND:USW00023183
2000-07-11,Maricopa County,AZ,04013,35.0,41.1,28.9,0.0,2.2,7.8,18.7,GHCND:USW00023183
2000-07-12,Maricopa County,AZ,04013,33.9,41.1,26.7,0.0,2.6,6.6,18.5,GHCND:USW00023183
2000-07-13,Maricopa County,AZ,04013,35.0,40.0,29.4,0.0,2.7,8.4,19.6,GHCND:USW00023183
2000-07-14,Maricopa County,AZ,04013,35.0,40.6,29.4,0.0,2.5,10.1,21.9,GHCND:USW00023183
2000-07-15,Maricopa County,AZ,04013,35.6,41.7,28.9,0.0,3.1,12.9,25.5,GHCND:USW00023183
2000-07-16,Maricopa County,AZ,04013,36.1,41.7,30.0,0.0,3.0,11.7,23.0,GHCND:USW00023183
2000-07-17,Maricopa County,AZ,04013,35.6,42.2,28.3,0.0,2.3,8.1,18.6,GHCND:USW00023183
2000-07-18,Maricopa County,AZ,04013,36.1,45.0,27.2,0.0,2.5,5.4,15.0,GHCND:USW00023183
2000-07-19,Maricopa County,AZ,04013,37.2,45.0,28.9,0.0,2.7,1.8,11.0,GHCND:USW00023183
2000-07-20,Maricopa County,AZ,04013,37.2,43.9,30.0,0.0,3.1,5.9,14.7,GHCND:USW00023183
2000-07-21,Maricopa County,AZ,04013,36.1,41.1,31.1,0.0,3.3,14.8,28.2,GHCND:USW00023183
2000-07-22,Maricopa County,AZ,04013,36.1,40.6,31.1,0.0,2.8,15.1,28.8,GHCND:USW00023183
2000-07-23,Maricopa County,AZ,04013,37.2,42.8,31.1,0.0,3.0,14.6,26.2,GHCND:USW00023183
2000-07-24,Maricopa County,AZ,04013,38.3,43.9,32.2,0.0,2.7,13.0,22.2,GHCND:USW00023183
2000-07-25,Maricopa County,AZ,04013,37.8,43.9,31.7,0.0,3.0,11.4,20.6,GHCND:USW00023183
2000-07-26,Maricopa County,AZ,04013,37.8,43.9,31.7,0.0,2.7,10.8,19.7,GHCND:USW00023183
2000-07-27,Maricopa County,AZ,04013,38.3,43.3,32.8,0.0,3.0,12.3,21.3,GHCND:USW00023183
2000-07-28,Maricopa County,AZ,04013,38.3,44.4,31.7,0.0,4.7,13.9,23.6,GHCND:USW00023183
2000-07-29,Maricopa County,AZ,04013,36.1,41.1,30.6,0.0,2.6,11.4,22.5,GHCND:USW00023183
2000-07-30,Maricopa County,AZ,04013,33.9,42.2,25.6,1.0,3.6,13.6,29.4,GHCND:USW00023183
2000-07-31,Maricopa County,AZ,04013,33.9,41.1,26.1,0.3,2.0,16.5,35.4,GHCND:USW00023183
2000-08-01,Maricopa County,AZ,04013,36.1,42.2,29.4,0.0,3.2,16.7,31.7,GHCND:USW00023183
2000-08-02,Maricopa County,AZ,04013,36.1,42.2,30.0,0.0,3.2,16.2,30.8,GHCND:USW00023183
2000-08-03,Maricopa County,AZ,04013,37.2,42.8,31.1,0.0,4.3,15.1,27.0,GHCND:USW00023183
2000-08-04,Maricopa County,AZ,04013,37.2,43.3,31.1,0.0,2.9,16.9,30.4,GHCND:USW00023183
2000-08-05,Maricopa County,AZ,04013,37.8,44.4,30.6,0.0,3.8,15.3,26.5,GHCND:USW00023183
2000-08-06,Maricopa County,AZ,04013,34.4,39.4,29.4,0.0,3.6,18.5,39.1,GHCND:USW00023183
2000-08-07,Maricopa County,AZ,04013,32.8,38.3,26.7,0.0,2.9,18.2,41.9,GHCND:USW00023183
2000-08-08,Maricopa County,AZ,04013,31.1,36.1,25.6,0.0,2.9,19.6,50.5,GHCND:USW00023183
2000-08-09,Maricopa County,AZ,04013,34.4,40.6,28.3,0.0,2.6,16.7,34.9,GHCND:USW00023183
2000-08-10,Maricopa County,AZ,04013,36.1,41.1,30.6,0.0,2.7,16.4,31.2,GHCND:USW00023183
2000-08-11,Maricopa County,AZ,04013,36.1,41.7,30.0,0.0,4.9,16.9,32.3,GHCND:USW00023183
2000-08-12,Maricopa County,AZ,04013,33.9,38.9,28.9,0.0,2.2,18.3,39.6,GHCND:USW00023183
2000-08-13,Maricopa County,AZ,04013,36.1,41.7,30.6,0.0,2.7,17.3,32.9,GHCND:USW00023183
2000-08-14,Maricopa County,AZ,04013,35.6,41.7,29.4,0.0,2.4,16.6,32.4,GHCND:USW00023183
2000-08-15,Maricopa County,AZ,04013,36.1,41.1,30.6,0.0,3.4,16.0,30.3,GHCND:USW00023183
2000-08-16,Maricopa County,AZ,04013,37.8,43.3,31.7,0.0,2.7,14.9,25.8,GHCND:USW00023183
2000-08-17,Maricopa County,AZ,04013,32.2,39.4,24.4,5.1,4.2,15.1,35.6,GHCND:USW00023183
2000-08-18,Maricopa County,AZ,04013,30.6,36.1,25.0,0.0,2.8,18.3,47.9,GHCND:USW00023183
